seqnames	start	end	width	strand	Conc	Conc_TAYN	Conc_Methyl	Fold	p.value	FDR
8	57950562	57951062	501	*	6.25993843231465	6.55273428674904	5.89218435220642	0.615089857371376	0.0107906372546002	0.0297420030514971
19	37756349	37756849	501	*	5.16117929002905	5.53279350490711	4.65932875453409	0.756804397454508	0.0107929622426714	0.0297472845327084
10	60670426	60670926	501	*	3.96414703481058	4.67932254615608	2.48345573541982	1.18503054912007	0.0107954276614356	0.0297529526506209
7	38056690	38057190	501	*	5.1391963130374	5.5052165802221	4.64753827854241	0.745086688933248	0.0107987044039792	0.0297602169182856
6	85516377	85516877	501	*	4.57701096185225	5.07855212176432	3.80173017029715	0.964609408343246	0.0107988813997979	0.0297602169182856
17	6072737	6073237	501	*	5.14057219649074	5.51380051396193	4.63575983925365	0.753011897477808	0.0108013690792781	0.0297659452475197
14	75567869	75568369	501	*	4.737796557537	5.18173761214736	4.09322950363409	0.882211243809383	0.0108048122064503	0.0297743060245387
5	130286444	130286944	501	*	4.77112333288726	5.24156365964789	4.06853245258028	0.920263088636804	0.0108070925437444	0.0297794620450077
10	120046709	120047209	501	*	5.57285842279015	5.87801702660515	5.18534405137882	0.633701715567689	0.0108093267224281	0.0297844904875237
13	44316685	44317185	501	*	4.63389467046647	3.79673298774253	5.16022022857077	-1.01702157020232	0.010811678493978	0.0297898425574568
11	80511207	80511707	501	*	5.15272556758135	5.5508580938432	4.60099011362823	0.800840261177616	0.0108134801045206	0.0297936783992289
6	6676093	6676593	501	*	5.47130029979309	5.78822015474616	5.06457142453005	0.650156664259643	0.0108194437362231	0.0298089808625067
12	51888496	51888996	501	*	4.73075331221106	5.16381531505994	4.10905182903671	0.870111469867524	0.0108228469196941	0.0298172280647345
2	168749988	168750488	501	*	4.49323939473557	5.0020366271737	3.70022395723238	0.977791817529075	0.0108241866595931	0.0298197900163552
4	131004544	131005044	501	*	4.7891825777811	5.24242304295518	4.12463840508626	0.895250117014542	0.010825312420634	0.0298217623012378
15	77370004	77370504	501	*	5.69316155720878	5.98505226073893	5.32683707831253	0.610351712772425	0.0108323774779508	0.0298400954958785
2	13864719	13865219	501	*	4.63805129477294	5.10286898558874	3.94805877132926	0.924957965975143	0.0108358933761032	0.0298486507562142
3	158168942	158169442	501	*	5.42651429954243	5.76257229114075	4.98761502014271	0.687388263260598	0.0108385124030993	0.0298543554641442
1	106557307	106557807	501	*	3.74219677874516	4.41958176740392	2.42301308369345	1.16475153193883	0.0108387849359743	0.0298543554641442
19	14915298	14915798	501	*	4.17076212537149	4.85992628137896	2.80359199827979	1.17273211927807	0.0108445157180214	0.0298690096597165
15	55538148	55538648	501	*	4.51423743507511	5.00933475587892	3.75445203259374	0.960990720839687	0.0108520484237752	0.0298886255898843
4	99372145	99372645	501	*	4.80525741516303	5.2320217128234	4.1965514242495	0.854099831897615	0.010853928490685	0.0298926721713743
9	65047536	65048036	501	*	5.13562408595957	5.56258983518979	4.52650507535401	0.854651914529288	0.010857365576009	0.0299010064496855
8	84138253	84138753	501	*	5.7424607802083	6.0464090483913	5.35690050008071	0.63486865286709	0.0108578149468698	0.0299011122919948
10	59104102	59104602	501	*	4.91842472185287	5.38927385045468	4.21491162957804	0.936333375043767	0.0108615820618915	0.0299103544476179
2	37206641	37207141	501	*	4.82970236120769	5.26927433552331	4.19438257808432	0.868673416649913	0.0108624089462987	0.0299114994762159
1	91078159	91078659	501	*	5.05582339444352	5.44145127592065	4.52794045826432	0.781834593481804	0.0108662019278268	0.0299208117644073
3	157034186	157034686	501	*	4.66114152683985	5.11394694896537	3.99754100517447	0.898250567571219	0.0108683105849336	0.0299254856236859
16	35580765	35581265	501	*	4.94630279601537	5.35020638839323	4.38335360243198	0.827669479473874	0.0108695762230394	0.0299265789950891
16	90351037	90351537	501	*	5.2488626203926	5.60928220155187	4.76729863043852	0.739986644578622	0.0108696794105894	0.0299265789950891
5	115892541	115893041	501	*	5.11908826644223	5.50296337277035	4.59450112693685	0.787410392845213	0.0108700084729165	0.0299265789950891
1	77340287	77340787	501	*	5.46823318629937	5.81385198766199	5.01282560974167	0.697207196924735	0.0108703528282259	0.0299265789950891
12	70879896	70880396	501	*	4.80534686164081	5.23236535341219	4.19611968825053	0.862019262362913	0.0108721754260607	0.0299304642475296
17	47361340	47361840	501	*	3.85248957802858	4.62710708703931	2.06294609204647	1.20347156099365	0.010873545344894	0.0299331030542723
3	103955805	103956305	501	*	5.1619668555237	5.93491554343112	3.38225368709954	1.20434275143227	0.0108774686837495	0.0299427705457445
2	172611098	172611598	501	*	5.73749509433962	6.03790549547172	5.35762223743449	0.620823908056465	0.0108785446643081	0.0299445995842117
10	81144541	81145041	501	*	5.46141556348928	5.80690821577851	5.00622775518964	0.694784955564645	0.0108801749808506	0.0299476240663777
2	21140060	21140560	501	*	5.32564959176165	5.70859097223445	4.80281346641581	0.775389607801027	0.0108804665808001	0.0299476240663777
14	32683417	32683917	501	*	5.10624486344697	5.47848949388672	4.60323865528984	0.768069987360109	0.0108815950553928	0.0299495971939157
10	40773597	40774097	501	*	4.875761447883	5.29511706837705	4.28212373661003	0.834086324349302	0.0108821123329097	0.0299498880278201
15	58964148	58964648	501	*	5.09433995575457	5.50357543506345	4.52091195956387	0.818847219415091	0.0108847462975455	0.0299560041926057
4	137539037	137539537	501	*	5.09578860604468	5.48996588652558	4.55166291551037	0.795530359049182	0.0108865203522135	0.0299597534186123
13	50914783	50915283	501	*	4.78820807234128	5.25268011055852	4.09898486445755	0.912930711415477	0.0108869869218664	0.0299599042924157
4	86638337	86638837	501	*	5.22645786119576	5.57152263025586	4.77201508940512	0.714370323536973	0.0108881154819663	0.029961876817726
4	124436658	124437158	501	*	4.52781298150262	5.03295654869191	3.7437659039287	0.980840984097737	0.0108894344661061	0.0299640945462073
18	3118746	3119246	501	*	3.96421379363344	2.69040572087932	4.63000066047399	-1.15026869569882	0.0108897450102374	0.0299640945462073
1	74049438	74049938	501	*	5.15222273818514	5.51118732927829	4.67326316987609	0.734046038825736	0.0108929098789301	0.029971653595291
18	36326288	36326788	501	*	5.65073807539207	5.96681673279323	5.24539724156119	0.650567879505074	0.0108933963244108	0.029971653595291
10	78440444	78440944	501	*	5.02279797531098	5.42321650399793	4.4666363767922	0.80735608300123	0.0108937278923994	0.029971653595291
2	76748784	76749284	501	*	5.5020995882481	5.87810899067358	4.99216191430219	0.759648893368866	0.0108943198531739	0.029972148951773
5	90972993	90973493	501	*	5.27201782692098	5.6123772105217	4.82572838741853	0.695866117898651	0.010899174209702	0.0299833926301345
8	122885455	122885955	501	*	5.37628951104431	6.05669725242447	4.04498006736687	1.16506003703274	0.0108992308600121	0.0299833926301345
1	172523309	172523809	501	*	5.61187256126496	5.93173524661518	5.20027085386504	0.655083037701745	0.0109022418528208	0.0299905419052889
8	121077500	121078000	501	*	5.94868572623082	6.21343198404374	5.62418603879326	0.555738127190331	0.0109037473511127	0.0299935493916911
6	22448153	22448653	501	*	5.6675640957722	5.97046151419948	5.2836969458495	0.641038587813875	0.0109060359281471	0.0299971598553625
4	107839873	107840373	501	*	5.4622957053478	5.77290779865323	5.06592317399615	0.646509325625976	0.0109061327452988	0.0299971598553625
15	73557226	73557726	501	*	4.64770838844669	5.1807477021509	3.79312677912964	1.00842308519136	0.0109062966614023	0.0299971598553625
4	59681706	59682206	501	*	4.27595217361402	4.86830382807937	3.25355488858931	1.09537032326026	0.0109074631736799	0.029999234310042
5	103977722	103978222	501	*	4.78319823791086	5.23326467439393	4.12551820841882	0.893435165273718	0.0109082542982119	0.0300002762029253
18	30333048	30333548	501	*	4.92123552045804	5.31196460828012	4.38369456766006	0.794364459105388	0.0109091556836718	0.0300015892630987
8	127985327	127985827	501	*	4.71307619665134	5.15697494804659	4.06859909811135	0.884404908235784	0.0109095563722267	0.0300015892630987
11	120259768	120260268	501	*	5.1944781798208	5.6032348283743	4.62199593894773	0.829684220503395	0.0109102023548108	0.0300022318194671
2	52604090	52604590	501	*	4.67955615595957	5.13110515870684	4.01867587731389	0.890520911949654	0.0109127576230159	0.030008124519992
18	80548180	80548680	501	*	5.54416246499627	5.86031257903407	5.13870380548214	0.662369238465308	0.0109133994871921	0.0300087554563735
6	92780768	92781268	501	*	5.38213879639105	5.70676095634217	4.96259997875398	0.66969429216755	0.0109143503862776	0.030010236071372
12	100945946	100946446	501	*	5.19514002072264	5.58387777139216	4.66138099256243	0.803892568508132	0.010915815686321	0.0300131309244172
1	112331995	112332495	501	*	4.49243519292645	4.99021121537119	3.72623695935022	0.969511758180226	0.010916663650993	0.0300143282538146
5	112107023	112107523	501	*	4.90423633750855	5.33435833490809	4.28862327179546	0.85236349404326	0.0109178334994916	0.0300164104482548
15	96302918	96303418	501	*	5.38699179590531	5.76595211274198	4.87158496458119	0.764856500084077	0.0109193527085374	0.0300194529463597
11	79086699	79087199	501	*	4.74039426916645	5.22406701153501	4.00751326476286	0.941046004252767	0.0109206100874554	0.0300217754191293
5	104129507	104130007	501	*	5.36440463032868	5.73414830160963	4.86597475907296	0.769172146804767	0.0109229979018706	0.0300253184113728
2	166189767	166190267	501	*	5.03649822330353	5.4142638158054	4.52330951349064	0.77323121365192	0.0109233441540528	0.0300253184113728
17	71077376	71077876	501	*	4.91243949358758	5.36570809412847	4.24783426146755	0.893733546949515	0.0109234815655329	0.0300253184113728
8	128131899	128132399	501	*	5.17006208058476	5.54716548894685	4.65810052277787	0.762529009278399	0.0109235494548859	0.0300253184113728
11	101140898	101141398	501	*	4.98480385773061	5.39674552802325	4.40601315628303	0.835588681969457	0.0109239797666304	0.030025366968584
19	5989996	5990496	501	*	4.88598584829912	5.33998857784798	4.21978607249146	0.891735648049955	0.0109277593309551	0.0300346208430266
5	104190601	104191101	501	*	3.96995043287294	4.68638950802949	2.48345573541982	1.18400523174276	0.0109321536549219	0.0300445252203924
9	116618416	116618916	501	*	5.64611830879707	5.94477256292594	5.26905514744136	0.626949195072327	0.0109321887461362	0.0300445252203924
13	53694131	53694631	501	*	4.75639506382606	5.18594971934664	4.14195252361483	0.85742844604985	0.010934257577279	0.0300490759563226
3	28877253	28877753	501	*	5.01790511702497	5.43681162621277	4.42517332900739	0.850137682877371	0.0109358039614766	0.0300521906355812
11	101353319	101353819	501	*	3.90374335903503	4.57364593703583	2.61403769243886	1.15561504277789	0.0109367057077781	0.0300535336460992
6	86248906	86249406	501	*	5.24516505318189	5.60676859912094	4.76147635611505	0.743847252456549	0.0109387373596678	0.0300576369478274
13	57221798	57222298	501	*	4.75846453001916	5.26168083060423	3.97911671055024	0.976111089287881	0.0109392554703784	0.0300576369478274
1	85587156	85587656	501	*	3.34499779743293	1.13260609596573	4.18029430676431	-1.19501297355222	0.0109394381987049	0.0300576369478274
15	100951075	100951575	501	*	5.1915957676308	5.56861410288153	4.67979174988962	0.759468398931501	0.0109405569806957	0.0300595758632465
11	43629190	43629690	501	*	5.17930838596514	5.53523392122015	4.70576516050161	0.735824125113714	0.0109420315036489	0.0300624920064946
8	120449856	120450356	501	*	5.27034499630594	5.63265039244068	4.78539447664894	0.733246655966446	0.0109442072255752	0.0300673343535786
18	78109677	78110177	501	*	5.15588512413453	5.5295087450729	4.6503459649296	0.761789523061216	0.0109448120899873	0.0300678608360547
5	124935999	124936499	501	*	4.93326055370076	5.33422427164992	4.37604031591636	0.802682465185012	0.0109476932839582	0.0300746406320327
4	151640369	151640869	501	*	5.42203730122458	5.74638099383488	5.00296479596339	0.662322081458912	0.0109522612883712	0.0300854934475407
8	115222644	115223144	501	*	4.54243489380718	5.03128159960256	3.79745791472566	0.955444649246519	0.0109524708427622	0.0300854934475407
17	12238075	12238575	501	*	5.15543328563053	5.5693707117158	4.57266841803095	0.838350488251141	0.0109541625438346	0.0300890044989444
6	133407140	133407640	501	*	5.45978948890697	5.78663467173136	5.0365194170721	0.682712748521874	0.0109546004691026	0.030089071531211
4	151845096	151845596	501	*	4.52364665793018	5.04228409894445	3.70608068941106	0.998733551657069	0.010960934091442	0.0301037348569514
2	170232333	170232833	501	*	5.44318852111248	5.77927626807135	5.00423832472023	0.70261126589624	0.01096100355549	0.0301037348569514
6	38680268	38680768	501	*	4.62028321544824	5.08645078363252	3.92728057753627	0.920396500684257	0.010961180150627	0.0301037348569514
5	54112068	54112568	501	*	4.89884916603993	5.30909504758703	4.32342242030383	0.823361500532772	0.0109639502199348	0.0301102060710744
15	76003760	76004260	501	*	5.00606743619071	5.41095538070626	4.44119231394815	0.811740531298664	0.0109686155068228	0.030121881420703
14	7941851	7942351	501	*	4.37578713085077	4.89499162076904	3.55678845065355	0.998754098954536	0.0109705621881128	0.0301260903684815
8	96058843	96059343	501	*	5.12817228957813	5.48146425358422	4.65929717225575	0.728719094576663	0.0109727488263825	0.030130084321509
7	29148553	29149053	501	*	5.9551174332037	6.2311022931346	5.6135430434521	0.569718029296327	0.0109728447759942	0.030130084321509
5	114295284	114295784	501	*	4.68485964106894	5.16162078205254	3.96791382772034	0.941054994258605	0.0109754108800877	0.0301359932780311
3	34070294	34070794	501	*	5.21115711711121	5.56725805090352	4.73730215040232	0.727825382816411	0.0109799437959123	0.0301473020045269
17	75014800	75015300	501	*	5.29640615212012	5.62921706275672	4.86304618491005	0.687913802647723	0.0109826031167988	0.0301534657983409
18	34644204	34644704	501	*	5.87324118484738	6.17592665437196	5.48971513723773	0.637323805345606	0.010985772670965	0.0301610299534932
11	119497668	119498168	501	*	4.84616812584653	5.32868603312626	4.11596728849531	0.949471552444127	0.0109864307672703	0.0301616986839304
1	59092559	59093059	501	*	5.75191718968783	6.04154184548557	5.38916160155554	0.605335604417754	0.0109872559277044	0.0301628259976441
8	87595842	87596342	501	*	5.42438951875764	5.77517626278781	4.95993316272449	0.719884779211796	0.01099174447486	0.0301740097798325
4	124236486	124236986	501	*	5.34173612090509	5.70490377860402	4.8552330286155	0.750795256221184	0.0109930847358982	0.0301762158417293
3	88649917	88650417	501	*	5.50250197229745	5.82389617176063	5.08835385989864	0.675189346162645	0.010993377534359	0.0301762158417293
11	98987099	98987599	501	*	5.30014002053733	5.66865033852856	4.80395873609443	0.740763836824981	0.0109938336894306	0.0301763295765225
17	12512521	12513021	501	*	4.55979579177875	5.04156151401264	3.83133681745231	0.948473011410745	0.0109994211237593	0.0301905273190532
19	57389215	57389715	501	*	5.75535910557724	6.04687058306015	5.38963289160888	0.597910164578506	0.0110002084564873	0.0301915494669905
7	35263529	35264029	501	*	4.91544157728248	4.35848865387961	5.31626768803112	-0.803937042458608	0.0110008007015497	0.0301920361137169
6	9296893	9297393	501	*	5.26591257443199	5.60193585916522	4.82707268137892	0.695882107458071	0.0110067379983945	0.0302066838459076
4	86548003	86548503	501	*	4.94477931644552	5.34361451964419	4.39168553449043	0.810707551295049	0.0110069680399433	0.0302066838459076
19	47254628	47255128	501	*	4.88535066402316	5.29103713557982	4.31891032980614	0.82157150641979	0.0110115209462355	0.0302180387935483
18	83218536	83219036	501	*	4.81556590330968	5.25154289024549	4.18779000556929	0.862404496856484	0.0110144434514542	0.0302238962180581
13	95838077	95838577	501	*	4.84931336917506	5.29806175898475	4.19446975837693	0.885506189364081	0.0110144861538728	0.0302238962180581
3	31157724	31158224	501	*	5.52167692076551	6.17379848240885	4.29911998225782	1.14290051143544	0.0110160268425961	0.0302257729035612
18	73212989	73213489	501	*	5.20871175538909	5.58153186158984	4.70464933941327	0.772018633103831	0.0110160316554616	0.0302257729035612
5	109891113	109891613	501	*	5.05941323487261	5.4533611823492	4.51572690710442	0.787994397716671	0.0110164162747886	0.0302257729035612
10	4429486	4429986	501	*	4.86125809652334	5.28888962309726	4.25077284452234	0.854471179349462	0.01101901669067	0.0302311264233525
3	153320127	153320627	501	*	5.21389606885918	5.57759592064772	4.72643341917908	0.730322226670709	0.0110191984250258	0.0302311264233525
18	76710629	76711129	501	*	5.64354395341958	5.93949414322435	5.27078975308686	0.611588069916576	0.0110250943590431	0.0302461614767202
17	69210124	69210624	501	*	5.24211324892993	5.60409626156112	4.75774254028517	0.737914029203711	0.0110274988305357	0.0302516173053185
12	20896279	20896779	501	*	4.2571119676362	4.89978764424891	3.0686751400673	1.13347874800421	0.0110282999580782	0.03025267445239
8	114536960	114537460	501	*	5.7078819359637	6.00171924119255	5.3384801152318	0.606983547127888	0.0110298214215295	0.0302556354626675
9	23082415	23082915	501	*	4.6984231467942	5.17838935935854	3.97411917941063	0.931124640387702	0.0110302109852285	0.0302556354626675
16	30517951	30518451	501	*	4.82171180175763	4.21729015791646	5.24638132479534	-0.853521799317708	0.0110323919386146	0.0302595600343129
3	138900310	138900810	501	*	4.27922341627296	4.85347490803137	3.31088742109709	1.06028087420977	0.0110329866766392	0.0302595600343129
4	153925064	153925564	501	*	5.53321762228339	5.85724444854308	5.11467543845678	0.662338243745831	0.0110331889040332	0.0302595600343129
3	23685431	23685931	501	*	5.02257344643263	5.42849799527441	4.45566595459622	0.816360525590248	0.0110333052137811	0.0302595600343129
4	125681943	125682443	501	*	5.26652359464841	5.62114554793224	4.79529397224762	0.717190633113126	0.0110355233932283	0.030264502814016
14	105290547	105291047	501	*	4.99494514104841	5.41447390317806	4.40095795039624	0.837851608516004	0.0110365407439544	0.0302657195813784
19	48179320	48179820	501	*	4.54700861710069	5.07125108075717	3.7151930838392	1.00128067693756	0.0110367989688756	0.0302657195813784
13	48291087	48291587	501	*	5.68991010228231	5.99493686151263	5.30260880254789	0.638798426802173	0.0110413732639231	0.0302771223969412
11	97922935	97923435	501	*	5.36511911148329	5.69921705356201	4.92956758548256	0.69729543329179	0.0110428253822114	0.0302799631928642
7	12061118	12061618	501	*	5.26054606471669	5.6167047372969	4.78658845404191	0.742182928247176	0.0110459785595806	0.0302874679854829
18	81026285	81026785	501	*	4.99363488984985	5.38131599295883	4.46187650268247	0.785596931156199	0.0110506958850474	0.0302988129001619
6	135922876	135923376	501	*	4.88353851022238	5.28712133674159	4.32121607077496	0.816811873517083	0.011050948910262	0.0302988129001619
2	59345639	59346139	501	*	4.16501928802971	4.76443240997769	3.12077812193153	1.08920133120157	0.0110520085425865	0.0303005763972955
18	24617747	24618247	501	*	3.87420212784021	4.62298934539695	2.22863330966565	1.19531970087859	0.0110546118457651	0.0303065717845373
4	151499703	151500203	501	*	5.24823497927124	5.58961950176523	4.80017539691441	0.699984494081829	0.0110585634747534	0.0303151077931075
3	130575176	130575676	501	*	5.10404857771655	5.47155774951707	4.60968854834767	0.743325158228255	0.0110585734268693	0.0303151077931075
3	132880967	132881467	501	*	5.12908744765412	5.50472245975076	4.61984138299188	0.761801126160268	0.0110589753207021	0.0303151077931075
4	117864227	117864727	501	*	4.81016697088168	5.23732920545978	4.20064495290232	0.860808033201852	0.011059742475652	0.0303160686289647
16	64366375	64366875	501	*	5.39815020965634	5.72155395736741	4.98064992989987	0.666737429719787	0.0110613273755138	0.0303192708439881
5	114782553	114783053	501	*	5.05306333419142	5.42989348632522	4.54160770356499	0.777042176471902	0.0110620058105965	0.0303199882772605
17	53304173	53304673	501	*	4.90062428978651	5.31440056350008	4.31818093726088	0.835098797030654	0.0110627373367257	0.0303208511689081
2	158870014	158870514	501	*	5.32219981144351	5.72587608549898	4.75969482451069	0.799392092123053	0.0110637988573295	0.0303226184133439
1	40602472	40602972	501	*	5.37394385954088	5.69829095711503	4.95486565389124	0.67415418382836	0.0110651027232409	0.030325049696843
19	22987501	22988001	501	*	5.2075675994017	4.75211282296952	5.55321348999647	-0.707980408413352	0.0110658943358765	0.0303260769673979
7	24337041	24337541	501	*	4.74117394624335	5.18897970739258	4.08835385989864	0.897119919079443	0.0110717875194672	0.0303410844862531
4	109226981	109227481	501	*	4.85909577717046	5.31355258961383	4.19190843410948	0.891735482228094	0.0110752765490918	0.0303495027884446
9	11604061	11604561	501	*	4.74927683695054	5.19550507684333	4.09983390397198	0.88193194972733	0.011076344284795	0.0303512856516735
7	127644542	127645042	501	*	4.49389103898348	5.02100507921869	3.6546985582587	1.00287718497628	0.0110819626522049	0.0303655375056443
7	19565209	19565709	501	*	5.61796374236923	5.95224668499722	5.18209676245529	0.686078440288864	0.0110831008348695	0.0303675126543007
4	136731288	136731788	501	*	5.11530507304317	5.49415141238742	4.60011007851375	0.774109000194254	0.0110873165311973	0.0303765819856732
16	93733450	93733950	501	*	5.86576055289805	6.15320813127087	5.50642018026123	0.602279544326627	0.0110875002048814	0.0303765819856732
3	133730618	133731118	501	*	5.47728875832571	5.82766411827389	5.01355598682918	0.704847549653494	0.0110878108234943	0.0303765819856732
2	126323622	126324122	501	*	5.14181019028044	5.51092016740931	4.64453631572294	0.748034339619468	0.0110880807215134	0.0303765819856732
3	129152330	129152830	501	*	5.02008969960823	5.40562645701057	4.49237839127071	0.78191838307149	0.011089181634062	0.0303784542464235
5	125107984	125108484	501	*	5.52766559860449	5.87354032153361	5.0718120111158	0.700336107078146	0.0110912241006704	0.0303829056259724
13	32437013	32437513	501	*	4.38717740852212	5.00733612360941	3.27612356670376	1.111809830064	0.01109316775564	0.0303870859994592
12	111796203	111796703	501	*	5.588215534898	5.90015256915479	5.18967756715715	0.635010671183275	0.0110974224933667	0.0303975964796281
2	146740991	146741491	501	*	4.46835728400483	4.97149985700541	3.68918880660913	0.970608446399776	0.0110997617151357	0.0304028594646496
1	36505937	36506437	501	*	5.45342994420703	5.78282676745708	5.02585799408265	0.669835618041448	0.0111030161254637	0.030410628711026
9	108860298	108860798	501	*	5.70614527285569	6.01240369300367	5.3168515208374	0.625631272896072	0.0111040689308543	0.0304123675091562
10	88947788	88948288	501	*	4.92049674611731	5.34286298475802	4.32076412441312	0.846009885538612	0.0111058473935219	0.0304160935672552
7	99318284	99318784	501	*	4.65537028315412	5.15577786710543	3.8828325104615	0.967519292134965	0.0111062991661154	0.0304161860146809
1	39604387	39604887	501	*	5.52537948292371	5.82841287954878	5.14129342611093	0.629853308834868	0.0111067921466853	0.0304163913048275
10	96347468	96347968	501	*	5.36614387328643	5.70463456566482	4.92307236505973	0.690466706713206	0.0111089625625249	0.0304202759047413
11	102001296	102001796	501	*	3.87166244752656	4.52602730304104	2.64084892373932	1.14323102357099	0.0111090467867018	0.0304202759047413
2	63980490	63980990	501	*	5.30890079418503	5.68162021129311	4.80502326563911	0.768676824588037	0.011112389809912	0.0304282850915827
8	10116475	10116975	501	*	5.17521082486859	5.5299490147419	4.70377514067904	0.725711886124027	0.011113314439518	0.0304283069184165
5	113884232	113884732	501	*	5.62177141059848	5.92326025079275	5.24016872161175	0.624892368394506	0.0111134370971001	0.0304283069184165
4	148653811	148654311	501	*	4.90844854481623	5.33086125989488	4.30862153083698	0.838372145456501	0.0111136523324195	0.0304283069184165
9	108962102	108962602	501	*	4.96757664955821	5.37553600293853	4.39666710452632	0.81160648947177	0.0111165104536228	0.0304349870240041
11	33664233	33664733	501	*	5.34532109754606	4.89681066576821	5.68696640230369	-0.691493924913173	0.0111212316613893	0.0304459298901901
15	80534768	80535268	501	*	5.07282784339179	5.45487643759036	4.55166291551037	0.776865129953992	0.0111213442347259	0.0304459298901901
16	55817632	55818132	501	*	5.6890788200693	5.9802851665446	5.32383368495191	0.602690268735916	0.0111245320817063	0.0304535112062152
5	148364861	148365361	501	*	4.83719031575263	5.24860343980835	4.25944936357774	0.830962918201105	0.0111253068235478	0.0304544863023141
1	21249920	21250420	501	*	5.25786082714874	5.60042789061571	4.80775504280203	0.706367425364307	0.0111288271693211	0.030462976876131
5	91975156	91975656	501	*	5.06524187092191	5.44098314919741	4.55579955324146	0.771320620719821	0.0111308161233549	0.0304672750849668
7	105777573	105778073	501	*	5.10428601101619	5.5158888190668	4.52616845827537	0.816692319627179	0.0111378370437603	0.0304853459530217
1	144311872	144312372	501	*	4.33248250326127	4.92356078670038	3.31397804540128	1.07994666721938	0.0111391344019368	0.0304877501029952
6	30369958	30370458	501	*	5.1677870888224	5.51966038042092	4.70141686048541	0.719856540862026	0.0111403884884683	0.0304900356423087
6	17103911	17104411	501	*	4.79915758049609	5.25993141336715	4.1181284011589	0.897875988253369	0.0111421905102634	0.0304927723054048
8	120285701	120286201	501	*	5.58219421930447	5.9104168138211	5.15660447112358	0.671612566795097	0.0111422265444814	0.0304927723054048
10	126650152	126650652	501	*	5.02664625021049	5.40960038871168	4.50378622170672	0.783021262241998	0.0111427275696155	0.0304929965830956
15	81870174	81870674	501	*	4.69288371497956	5.16728962059748	3.98131084797083	0.927046497562317	0.0111445159452798	0.0304961600809382
3	79633116	79633616	501	*	4.17828377626185	4.80290777332652	3.05230499583146	1.11390842907272	0.0111447218052063	0.0304961600809382
16	76655436	76655936	501	*	4.67097153270282	5.15102001306642	3.94647798543943	0.938085887241655	0.0111462609013635	0.0304992246527493
9	119440695	119441195	501	*	5.74403399530727	6.06114984918266	5.33698139829179	0.644799865172671	0.0111467359015299	0.030499377445306
12	72094498	72094998	501	*	4.93461702790431	5.41429785445619	4.21097043407379	0.9358078158445	0.011147757101924	0.0305005878353888
8	120268392	120268892	501	*	5.03199582007574	5.45478070818448	4.43141260108079	0.843323979960494	0.0111480166222141	0.0305005878353888
17	3707326	3707826	501	*	4.52473177652471	5.04059552962125	3.71414534378961	0.985438701755686	0.0111499339201741	0.0305043005277547
11	51150180	51150680	501	*	5.19436187883944	5.54077519442614	4.73756894198679	0.711401182560536	0.0111502120739482	0.0305043005277547
10	79888514	79889014	501	*	4.88265724397648	5.32140356142062	4.24907521530004	0.870618309301588	0.0111534956439604	0.0305116166848114
2	121730417	121730917	501	*	5.19633354581567	4.70579004717018	5.56173839876505	-0.75698264560307	0.0111537250003339	0.0305116166848114
1	13583495	13583995	501	*	4.83405883789449	5.27448427953132	4.19693951747038	0.869899753179001	0.0111544309159157	0.0305124006291269
2	166098638	166099138	501	*	5.41187789767314	5.79200372170716	4.89430212327256	0.75736539516585	0.0111554578998461	0.0305129557592263
8	47365362	47365862	501	*	5.21104575926237	5.57247782440603	4.72766509830847	0.739178523282032	0.0111554725493305	0.0305129557592263
2	68358335	68358835	501	*	5.12999291063219	5.5855460001389	4.46041724320923	0.888836491962778	0.0111569226934941	0.0305157751361392
12	88795305	88795805	501	*	5.14870714067238	5.53210298228611	4.62501917231085	0.769391492815144	0.0111574031909657	0.0305159422787641
12	55589454	55589954	501	*	4.55412887004688	5.07372873282151	3.73413006047875	0.989401084294701	0.0111630196342894	0.0305300665724257
13	33299864	33300364	501	*	4.84598447136318	5.30818880449327	4.16179377157509	0.901596886742774	0.0111634065558863	0.0305300665724257
1	180940429	180940929	501	*	6.18105113261073	6.43500965613978	5.87263069654466	0.53011245867443	0.0111700942796949	0.0305472082562272
17	63859231	63859731	501	*	4.48298075046844	5.02561119974365	3.60299833190357	1.02879781913951	0.0111799199274406	0.0305729297083718
2	164851243	164851743	501	*	4.31430571212528	4.9801559729409	3.04025443555343	1.14684431451346	0.0111874479768403	0.0305923663850138
17	85199921	85200421	501	*	4.76681922759885	5.23695466032354	4.06491560112682	0.914272307211094	0.0111912241897996	0.030601542492386
15	31644704	31645204	501	*	4.72710446375655	5.19437686303559	4.03163135925855	0.916837245438667	0.0111917328184201	0.0306017832876143
9	67092425	67092925	501	*	4.77150005972588	4.16173569019751	5.19878041295762	-0.857872720916935	0.0111956882345743	0.0306114483320432
9	40291328	40291828	501	*	5.43585122037531	5.76139883726598	5.01476093126885	0.670540107147556	0.0111961647218367	0.0306116008587911
5	149084199	149084699	501	*	4.6201603341778	3.92922486604096	5.08540132480284	-0.919915844889929	0.0112000569015422	0.0306210863050256
16	9586276	9586776	501	*	5.26620835814219	5.62906709180112	4.78026180769381	0.740634075647628	0.0112006551551404	0.0306210863050256
17	79335035	79335535	501	*	5.18202393087839	5.55320966442677	4.68095806780952	0.754627580907664	0.0112008965146374	0.0306210863050256
